file	best_BER	alpha	block_size	num_bits
LibriSpeech 2/dev-clean-2/3576/138058/3576-138058-0022.flac: best_BER=0.250, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3576/138058/3576-138058-0022_watermarked.flac
LibriSpeech 2/dev-clean-2/3576/138058/3576-138058-0023.flac: best_BER=0.000, alpha=0.1, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3576/138058/3576-138058-0023_watermarked.flac
LibriSpeech 2/dev-clean-2/3576/138058/3576-138058-0024.flac: best_BER=0.250, alpha=0.01, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3576/138058/3576-138058-0024_watermarked.flac
LibriSpeech 2/dev-clean-2/3576/138058/3576-138058-0025.flac: best_BER=0.000, alpha=0.05, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3576/138058/3576-138058-0025_watermarked.flac
LibriSpeech 2/dev-clean-2/3576/138058/3576-138058-0026.flac: best_BER=0.250, alpha=0.01, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3576/138058/3576-138058-0026_watermarked.flac
LibriSpeech 2/dev-clean-2/3576/138058/3576-138058-0027.flac: best_BER=0.000, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3576/138058/3576-138058-0027_watermarked.flac
LibriSpeech 2/dev-clean-2/3576/138058/3576-138058-0028.flac: best_BER=0.125, alpha=0.01, block_size=(16, 16), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/3576/138058/3576-138058-0028_watermarked.flac
LibriSpeech 2/dev-clean-2/3576/138058/3576-138058-0029.flac: best_BER=0.250, alpha=0.01, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3576/138058/3576-138058-0029_watermarked.flac
LibriSpeech 2/dev-clean-2/3576/138058/3576-138058-0030.flac: best_BER=0.000, alpha=0.01, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3576/138058/3576-138058-0030_watermarked.flac
LibriSpeech 2/dev-clean-2/3576/138058/3576-138058-0031.flac: best_BER=0.250, alpha=0.01, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3576/138058/3576-138058-0031_watermarked.flac
LibriSpeech 2/dev-clean-2/3576/138058/3576-138058-0032.flac: best_BER=0.000, alpha=0.05, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3576/138058/3576-138058-0032_watermarked.flac
LibriSpeech 2/dev-clean-2/3576/138058/3576-138058-0033.flac: best_BER=0.000, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3576/138058/3576-138058-0033_watermarked.flac
LibriSpeech 2/dev-clean-2/3576/138058/3576-138058-0034.flac: best_BER=0.000, alpha=0.01, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3576/138058/3576-138058-0034_watermarked.flac
LibriSpeech 2/dev-clean-2/3576/138058/3576-138058-0035.flac: best_BER=0.000, alpha=0.05, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3576/138058/3576-138058-0035_watermarked.flac
LibriSpeech 2/dev-clean-2/3576/138058/3576-138058-0036.flac: best_BER=0.250, alpha=0.01, block_size=(32, 32), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/3576/138058/3576-138058-0036_watermarked.flac
LibriSpeech 2/dev-clean-2/3576/138058/3576-138058-0037.flac: best_BER=0.000, alpha=0.05, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3576/138058/3576-138058-0037_watermarked.flac
LibriSpeech 2/dev-clean-2/3576/138058/3576-138058-0038.flac: best_BER=0.250, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3576/138058/3576-138058-0038_watermarked.flac
LibriSpeech 2/dev-clean-2/3576/138058/3576-138058-0039.flac: best_BER=0.000, alpha=0.05, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3576/138058/3576-138058-0039_watermarked.flac
LibriSpeech 2/dev-clean-2/3576/138058/3576-138058-0040.flac: best_BER=0.000, alpha=0.1, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3576/138058/3576-138058-0040_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0000.flac: best_BER=0.250, alpha=0.01, block_size=(16, 16), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0000_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0001.flac: best_BER=0.000, alpha=0.05, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0001_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0002.flac: best_BER=0.188, alpha=0.1, block_size=(32, 32), num_bits=16, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0002_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0003.flac: best_BER=0.250, alpha=0.1, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0003_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0004.flac: best_BER=0.250, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0004_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0005.flac: best_BER=0.000, alpha=0.1, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0005_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0006.flac: best_BER=0.250, alpha=0.01, block_size=(8, 8), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0006_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0007.flac: best_BER=0.250, alpha=0.01, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0007_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0008.flac: best_BER=0.000, alpha=0.01, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0008_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0009.flac: best_BER=0.250, alpha=0.01, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0009_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0010.flac: best_BER=0.000, alpha=0.05, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0010_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0011.flac: best_BER=0.125, alpha=0.2, block_size=(32, 32), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0011_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0012.flac: best_BER=0.125, alpha=0.2, block_size=(8, 8), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0012_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0013.flac: best_BER=0.000, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0013_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0014.flac: best_BER=0.000, alpha=0.01, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0014_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0015.flac: best_BER=0.250, alpha=0.05, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0015_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0016.flac: best_BER=0.188, alpha=0.1, block_size=(32, 32), num_bits=16, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0016_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0017.flac: best_BER=0.125, alpha=0.01, block_size=(8, 8), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0017_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0018.flac: best_BER=0.000, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0018_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0019.flac: best_BER=0.000, alpha=0.1, block_size=(8, 8), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0019_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0020.flac: best_BER=0.000, alpha=0.01, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0020_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0021.flac: best_BER=0.125, alpha=0.2, block_size=(16, 16), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0021_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0022.flac: best_BER=0.250, alpha=0.1, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0022_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0023.flac: best_BER=0.000, alpha=0.01, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0023_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0024.flac: best_BER=0.125, alpha=0.1, block_size=(8, 8), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0024_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0025.flac: best_BER=0.188, alpha=0.2, block_size=(32, 32), num_bits=16, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0025_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0026.flac: best_BER=0.125, alpha=0.01, block_size=(16, 16), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0026_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0027.flac: best_BER=0.000, alpha=0.05, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0027_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0028.flac: best_BER=0.000, alpha=0.01, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0028_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0029.flac: best_BER=0.250, alpha=0.01, block_size=(8, 8), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0029_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0030.flac: best_BER=0.000, alpha=0.01, block_size=(8, 8), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0030_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0031.flac: best_BER=0.000, alpha=0.05, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0031_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0032.flac: best_BER=0.250, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0032_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0033.flac: best_BER=0.000, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0033_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0034.flac: best_BER=0.000, alpha=0.1, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0034_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0035.flac: best_BER=0.000, alpha=0.01, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0035_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0036.flac: best_BER=0.125, alpha=0.01, block_size=(8, 8), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0036_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0037.flac: best_BER=0.125, alpha=0.1, block_size=(8, 8), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0037_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0038.flac: best_BER=0.250, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0038_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0039.flac: best_BER=0.000, alpha=0.2, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0039_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0040.flac: best_BER=0.250, alpha=0.01, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0040_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0041.flac: best_BER=0.125, alpha=0.05, block_size=(16, 16), num_bits=16, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0041_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0042.flac: best_BER=0.000, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0042_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0043.flac: best_BER=0.000, alpha=0.2, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0043_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0044.flac: best_BER=0.188, alpha=0.05, block_size=(8, 8), num_bits=16, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0044_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0045.flac: best_BER=0.125, alpha=0.2, block_size=(32, 32), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0045_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0046.flac: best_BER=0.125, alpha=0.01, block_size=(8, 8), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0046_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0047.flac: best_BER=0.250, alpha=0.01, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0047_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0048.flac: best_BER=0.250, alpha=0.1, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0048_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0049.flac: best_BER=0.000, alpha=0.05, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0049_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0050.flac: best_BER=0.000, alpha=0.1, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0050_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0051.flac: best_BER=0.000, alpha=0.1, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0051_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0052.flac: best_BER=0.250, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0052_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0053.flac: best_BER=0.000, alpha=0.05, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0053_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0054.flac: best_BER=0.000, alpha=0.2, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0054_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0055.flac: best_BER=0.000, alpha=0.2, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0055_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0056.flac: best_BER=0.000, alpha=0.05, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0056_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0057.flac: best_BER=0.000, alpha=0.01, block_size=(8, 8), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0057_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0058.flac: best_BER=0.000, alpha=0.1, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0058_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0059.flac: best_BER=0.000, alpha=0.05, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0059_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0060.flac: best_BER=0.000, alpha=0.01, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0060_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0061.flac: best_BER=0.000, alpha=0.01, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0061_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0062.flac: best_BER=0.000, alpha=0.05, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0062_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0063.flac: best_BER=0.125, alpha=0.2, block_size=(16, 16), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0063_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0064.flac: best_BER=0.188, alpha=0.1, block_size=(16, 16), num_bits=16, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0064_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0065.flac: best_BER=0.000, alpha=0.2, block_size=(8, 8), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0065_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0066.flac: best_BER=0.000, alpha=0.01, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0066_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0067.flac: best_BER=0.000, alpha=0.05, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0067_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0068.flac: best_BER=0.000, alpha=0.2, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0068_watermarked.flac
LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0069.flac: best_BER=0.250, alpha=0.1, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/3752/4944/3752-4944-0069_watermarked.flac
LibriSpeech 2/dev-clean-2/5338/24640/5338-24640-0000.flac: best_BER=0.125, alpha=0.05, block_size=(8, 8), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/5338/24640/5338-24640-0000_watermarked.flac
LibriSpeech 2/dev-clean-2/5338/24640/5338-24640-0001.flac: best_BER=0.000, alpha=0.01, block_size=(32, 32), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/5338/24640/5338-24640-0001_watermarked.flac
LibriSpeech 2/dev-clean-2/5338/24640/5338-24640-0002.flac: best_BER=0.250, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/5338/24640/5338-24640-0002_watermarked.flac
LibriSpeech 2/dev-clean-2/5338/24640/5338-24640-0003.flac: best_BER=0.000, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/5338/24640/5338-24640-0003_watermarked.flac
LibriSpeech 2/dev-clean-2/5338/24640/5338-24640-0004.flac: best_BER=0.000, alpha=0.01, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/5338/24640/5338-24640-0004_watermarked.flac
LibriSpeech 2/dev-clean-2/5338/24640/5338-24640-0005.flac: best_BER=0.250, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/5338/24640/5338-24640-0005_watermarked.flac
LibriSpeech 2/dev-clean-2/5338/24640/5338-24640-0006.flac: best_BER=0.000, alpha=0.01, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/5338/24640/5338-24640-0006_watermarked.flac
LibriSpeech 2/dev-clean-2/5338/24640/5338-24640-0007.flac: best_BER=0.000, alpha=0.01, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/5338/24640/5338-24640-0007_watermarked.flac
LibriSpeech 2/dev-clean-2/5338/24640/5338-24640-0008.flac: best_BER=0.000, alpha=0.05, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/5338/24640/5338-24640-0008_watermarked.flac
LibriSpeech 2/dev-clean-2/5338/24640/5338-24640-0009.flac: best_BER=0.000, alpha=0.01, block_size=(16, 16), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/5338/24640/5338-24640-0009_watermarked.flac
LibriSpeech 2/dev-clean-2/5338/284437/5338-284437-0000.flac: best_BER=0.125, alpha=0.01, block_size=(16, 16), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/5338/284437/5338-284437-0000_watermarked.flac
LibriSpeech 2/dev-clean-2/5338/284437/5338-284437-0001.flac: best_BER=0.000, alpha=0.1, block_size=(8, 8), num_bits=4, watermarked=LibriSpeech 2/dev-clean-2/5338/284437/5338-284437-0001_watermarked.flac
LibriSpeech 2/dev-clean-2/5338/284437/5338-284437-0002.flac: best_BER=0.250, alpha=0.01, block_size=(16, 16), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/5338/284437/5338-284437-0002_watermarked.flac
LibriSpeech 2/dev-clean-2/5338/284437/5338-284437-0003.flac: best_BER=0.125, alpha=0.05, block_size=(8, 8), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/5338/284437/5338-284437-0003_watermarked.flac
LibriSpeech 2/dev-clean-2/5338/284437/5338-284437-0004.flac: best_BER=0.125, alpha=0.01, block_size=(8, 8), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/5338/284437/5338-284437-0004_watermarked.flac
LibriSpeech 2/dev-clean-2/5338/284437/5338-284437-0005.flac: best_BER=0.125, alpha=0.01, block_size=(32, 32), num_bits=8, watermarked=LibriSpeech 2/dev-clean-2/5338/284437/5338-284437-0005_watermarked.flac
